episode,total_reward,steps,success
1028,-9.600000000000005,88,0
1029,-8.700000000000003,48,0
1030,-33.70000000000003,176,0
1031,-12.200000000000005,114,0
1032,-27.400000000000002,192,0
1033,-13.500000000000004,69,0
1034,-52.900000000000354,400,0
1035,-24.099999999999973,175,0
1036,-9.0,11,0
1037,-10.1,22,0
1038,-50.80000000000018,338,0
1039,-11.800000000000006,119,0
1040,-29.3,218,0
1041,-16.400000000000002,156,0
1042,-18.799999999999983,151,0
1043,-11.500000000000004,98,0
1044,-9.600000000000001,37,0
1045,-10.0,21,0
1046,-36.2000000000001,271,0
1047,-8.3,24,0
1048,-10.0,12,0
1049,-8.400000000000002,45,0
1050,-10.200000000000001,14,0
1051,-37.40000000000009,231,0
1052,-37.20000000000008,301,0
1053,-24.29999999999997,190,0
1054,-52.00000000000018,339,0
1055,-7.600000000000003,77,0
1056,-29.999999999999996,216,0
1057,-9.200000000000005,84,0
1058,-23.899999999999984,195,0
1059,-41.40000000000009,251,0
1060,-8.3,24,0
1061,-12.100000000000005,95,0
1062,-9.0,11,0
1063,-17.0,117,0
1064,-16.299999999999994,97,0
1065,-8.200000000000003,63,0
1066,-38.3000000000001,330,0
1067,-16.399999999999995,116,0
1068,-9.200000000000003,84,0
1069,-43.90000000000024,400,0
1070,-19.19999999999999,166,0
1071,-8.4,25,0
1072,-27.599999999999998,201,0
1073,-7.8000000000000025,59,0
1074,-16.299999999999997,137,0
1075,-10.200000000000001,65,0
1076,-15.600000000000003,121,0
1077,-11.100000000000001,94,0
1078,-19.099999999999994,138,0
1079,-10.100000000000003,84,0
1080,-9.600000000000001,48,0
1081,-7.600000000000001,57,0
1082,-18.4,149,0
1083,-10.200000000000001,65,0
1084,-8.5,6,0
1085,-32.500000000000064,254,0
1086,-8.5,6,0
1087,-42.100000000000264,400,0
1088,-8.5,57,0
1089,-32.70000000000005,236,0
1090,-20.099999999999994,130,0
1091,-9.8,50,0
1092,-10.4,67,0
1093,-16.899999999999995,161,0
1094,-14.800000000000004,149,0
1095,-21.999999999999986,185,0
1096,-10.3,24,0
1097,-18.599999999999987,158,0
1098,-12.000000000000007,121,0
1099,-13.400000000000006,126,0
1100,-14.7,101,0
1101,-8.200000000000005,83,0
1102,-46.90000000000008,245,0
1103,-8.4,56,0
1104,-15.3,118,0
1105,-9.200000000000001,13,0
1106,-7.500000000000002,56,0
1107,-17.4,130,0
1108,-49.60000000000027,360,0
1109,-14.800000000000002,131,0
1110,-27.799999999999983,162,0
1111,-15.700000000000001,158,0
1112,-31.000000000000014,248,0
1113,-12.400000000000006,116,0
1114,-34.80000000000004,232,0
1115,-11.100000000000001,103,0
1116,-13.800000000000004,110,0
1117,-11.500000000000002,98,0
1118,-8.200000000000001,54,0
1119,-14.500000000000005,128,0
1120,-19.59999999999999,190,0
1121,-10.5,26,0
1122,-12.600000000000005,127,0
1123,-20.599999999999987,171,0
1124,-20.399999999999995,169,0
1125,-70.20000000000014,400,0
1126,-40.300000000000225,400,0
1127,-8.3,24,0
1128,-40.40000000000015,297,0
1129,-9.0,11,0
1130,-17.099999999999998,145,0
1131,-16.500000000000004,148,0
1132,-8.8,49,0
1133,-10.200000000000001,23,0
1134,-25.099999999999966,243,0
1135,-30.899999999999988,220,0
1136,-46.500000000000114,304,0
1137,-17.999999999999996,136,0
1138,-24.499999999999986,192,0
1139,-29.400000000000006,196,0
1140,-9.400000000000004,95,0
1141,-8.800000000000002,49,0
1142,-19.599999999999994,179,0
1143,-33.50000000000004,219,0
1144,-9.700000000000005,89,0
1145,-10.800000000000002,91,0
1146,-10.0,21,0
1147,-15.500000000000002,129,0
1148,-8.000000000000004,61,0
1149,-9.3,25,0
1150,-24.89999999999999,171,0
1151,-20.399999999999988,169,0
1152,-16.400000000000002,147,0
1153,-9.4,26,0
1154,-34.800000000000026,268,0
1155,-8.5,26,0
1156,-48.00000000000007,328,0
1157,-9.800000000000006,81,0
1158,-10.800000000000006,100,0
1159,-27.599999999999984,216,0
1160,-7.800000000000006,79,0
1161,-24.099999999999973,206,0
1162,-7.600000000000001,37,0
1163,-36.500000000000114,285,0
1164,-9.8,19,0
1165,-20.799999999999983,191,0
1166,13.499999999999995,89,1
1167,-14.600000000000003,129,0
1168,-10.4,56,0
1169,-8.600000000000001,27,0
1170,-25.699999999999967,240,0
1171,-13.800000000000006,130,0
1172,-9.9,20,0
1173,-40.30000000000019,400,0
1174,-8.5,6,0
1175,-4.700000000000006,199,1
1176,-16.599999999999998,167,0
1177,-9.9,20,0
1178,-39.60000000000011,334,0
1179,-8.5,26,0
1180,-9.300000000000006,94,0
1181,-9.8,19,0
1182,-34.700000000000045,233,0
1183,5.700000000000001,167,1
1184,-8.5,6,0
1185,-9.200000000000006,93,0
1186,-26.199999999999985,173,0
1187,-9.0,11,0
1188,-19.099999999999994,174,0
1189,-43.200000000000074,255,0
1190,-14.800000000000002,140,0
1191,-44.600000000000115,312,0
1192,-16.399999999999995,156,0
1193,-10.0,21,0
1194,-44.300000000000225,400,0
1195,4.70000000000001,186,1
1196,-24.899999999999984,187,0
1197,-28.9,218,0
1198,-14.700000000000003,150,0
1199,-34.90000000000006,278,0
1200,-21.999999999999986,203,0
1201,-13.000000000000005,113,0
1202,-27.99999999999999,236,0
1203,-8.3,24,0
1204,-41.70000000000016,384,0
1205,-8.7,8,0
1206,-40.30000000000016,400,0
1207,-10.6,38,0
1208,-44.70000000000015,306,0
1209,10.099999999999998,141,1
1210,-46.70000000000007,315,0
1211,-59.00000000000009,395,0
1212,-47.60000000000007,306,0
1213,12.099999999999993,130,1
1214,-28.60000000000002,233,0
1215,-19.499999999999982,216,0
1216,-12.300000000000006,124,0
1217,-28.00000000000001,209,0
1218,-45.20000000000019,381,0
1219,-34.30000000000007,254,0
1220,-8.5,6,0
1221,-31.800000000000043,285,0
1222,-26.899999999999988,207,0
1223,-27.19999999999997,257,0
1224,-9.4,35,0
1225,-21.799999999999983,183,0
1226,-11.200000000000001,86,0
1227,-9.4,26,0
1228,-7.600000000000003,77,0
1229,-42.40000000000019,344,0
1230,-12.800000000000006,120,0
1231,-8.8,29,0
1232,-8.3,24,0
1233,-5.900000000000034,283,1
1234,-37.10000000000002,284,0
1235,-9.600000000000005,97,0
1236,-13.400000000000006,117,0
1237,2.7000000000000153,188,1
1238,-34.40000000000006,320,0
1239,-7.300000000000002,65,0
1240,0.30000000000002913,239,1
1241,-15.6,130,0
1242,-9.9,20,0
1243,-29.300000000000008,249,0
1244,-16.799999999999997,151,0
1245,-25.699999999999974,240,0
1246,-8.5,26,0
1247,-39.40000000000016,343,0
1248,-31.90000000000003,277,0
1249,-31.299999999999997,260,0
1250,13.099999999999994,111,1
1251,-14.400000000000006,127,0
1252,-33.500000000000036,248,0
1253,-37.70000000000009,335,0
1254,-20.799999999999994,182,0
1255,-20.299999999999983,168,0
1256,-26.29999999999999,194,0
1257,-40.00000000000009,347,0
1258,13.699999999999994,114,1
1259,-47.40000000000021,376,0
1260,-9.200000000000005,93,0
1261,-28.499999999999993,261,0
1262,-19.499999999999986,187,0
1263,-10.200000000000005,103,0
1264,-28.699999999999985,216,0
1265,13.099999999999994,111,1
1266,-42.10000000000005,316,0
1267,-8.8,29,0
1268,-8.5,6,0
1269,-17.0,144,0
1270,-35.40000000000008,357,0
1271,-7.400000000000002,66,0
1272,10.699999999999996,108,1
1273,9.699999999999996,136,1
1274,-30.59999999999998,246,0
1275,-18.699999999999996,170,0
1276,-44.80000000000024,400,0
1277,-26.09999999999998,255,0
1278,7.100000000000001,171,1
1279,-20.69999999999998,183,0
1280,-32.800000000000054,331,0
1281,-33.700000000000045,212,0
1282,-59.800000000000196,374,0
1283,-17.599999999999994,168,0
1284,-11.800000000000006,110,0
1285,-41.60000000000012,345,0
1286,-9.0,11,0
1287,13.099999999999994,120,1
1288,-12.900000000000004,112,0
1289,-22.200000000000003,162,0
1290,9.699999999999998,136,1
1291,-37.00000000000005,254,0
1292,-19.699999999999978,209,0
1293,-25.599999999999977,212,0
1294,-42.800000000000146,400,0
1295,-7.000000000000003,51,0
1296,-21.799999999999983,183,0
1297,-11.500000000000002,98,0
1298,-7.400000000000002,55,0
1299,-41.200000000000124,350,0
1300,-31.000000000000007,259,0
1301,-50.800000000000146,293,0
1302,-8.300000000000004,84,0
1303,-6.800000000000004,69,0
1304,-20.499999999999996,143,0
1305,-20.799999999999994,184,0
1306,13.299999999999995,109,1
1307,-26.49999999999997,241,0
1308,14.299999999999994,108,1
1309,-9.300000000000006,94,0
1310,-44.60000000000024,400,0
1311,-9.900000000000006,100,0
1312,-21.799999999999983,201,0
1313,-31.800000000000043,303,0
1314,-48.20000000000023,400,0
1315,14.699999999999996,104,1
1316,-18.99999999999999,155,0
1317,-9.8,39,0
1318,-15.8,150,0
1319,-8.4,25,0
1320,-53.400000000000276,382,0
1321,-28.600000000000012,251,0
1322,-17.899999999999995,191,0
1323,-54.700000000000244,400,0
1324,10.299999999999995,121,1
1325,-42.100000000000094,361,0
1326,-25.399999999999984,203,0
1327,11.299999999999992,138,1
1328,-26.999999999999993,219,0
1329,-34.700000000000195,400,0
1330,-46.60000000000023,400,0
1331,-8.600000000000001,27,0
1332,-9.0,31,0
1333,-25.39999999999997,257,0
1334,-8.5,6,0
1335,-40.10000000000018,400,0
1336,-18.999999999999993,193,0
1337,-9.200000000000001,44,0
1338,-45.70000000000015,395,0
1339,12.299999999999997,119,1
1340,10.299999999999997,103,1
1341,-42.100000000000215,400,0
1342,-8.7,8,0
1343,-7.600000000000001,57,0
1344,-10.100000000000005,93,0
1345,-54.40000000000014,385,0
1346,-25.799999999999976,234,0
1347,-9.400000000000002,55,0
1348,-27.599999999999966,252,0
1349,-26.39999999999997,258,0
1350,-5.100000000000033,239,1
1351,-43.90000000000015,350,0
1352,-7.600000000000001,37,0
1353,-37.400000000000006,314,0
1354,-47.000000000000234,399,0
1355,-39.20000000000014,400,0
1356,9.299999999999997,140,1
1357,-51.00000000000016,376,0
1358,-43.400000000000155,336,0
1359,-8.5,6,0
1360,-14.900000000000006,161,0
1361,12.099999999999993,112,1
1362,-39.20000000000018,400,0
1363,-9.600000000000001,28,0
1364,-25.199999999999967,273,0
1365,-10.1,22,0
1366,-9.200000000000001,13,0
1367,-11.800000000000004,101,0
1368,-23.99999999999998,216,0
1369,-8.400000000000006,85,0
1370,-10.3,24,0
1371,-36.80000000000008,288,0
1372,-44.60000000000011,296,0
1373,-31.60000000000003,292,0
1374,-24.099999999999987,199,0
1375,-45.5000000000002,357,0
1376,-6.200000000000004,63,0
1377,-14.600000000000005,129,0
1378,-42.80000000000017,359,0
1379,8.299999999999997,150,1
1380,-18.199999999999996,176,0
1381,15.299999999999995,98,1
1382,-15.600000000000001,177,0
1383,-42.8000000000002,400,0
1384,-8.8,29,0
1385,-9.500000000000005,87,0
1386,-43.900000000000226,400,0
1387,-29.200000000000024,250,0
1388,-22.49999999999998,219,0
1389,-7.500000000000002,67,0
1390,-9.4,35,0
1391,2.900000000000018,195,1
1392,-17.39999999999999,159,0
1393,-25.99999999999997,236,0
1394,-8.800000000000002,49,0
1395,-9.0,11,0
1396,-63.70000000000023,395,0
1397,-27.599999999999977,259,0
1398,-8.0,41,0
1399,12.699999999999996,106,1
1400,-38.800000000000146,335,0
1401,-40.600000000000136,364,0
1402,-45.400000000000105,349,0
1403,13.099999999999994,102,1
1404,-8.8,29,0
1405,-46.80000000000018,361,0
1406,-24.899999999999974,243,0
1407,-8.800000000000004,80,0
1408,-40.600000000000115,355,0
1409,12.299999999999994,128,1
1410,-28.599999999999984,244,0
1411,-9.0,11,0
1412,-36.60000000000009,306,0
1413,-8.400000000000006,85,0
1414,-42.10000000000023,400,0
1415,-10.0,21,0
1416,-43.30000000000015,371,0
1417,-49.00000000000012,331,0
1418,-40.10000000000021,400,0
1419,15.699999999999996,94,1
1420,-22.399999999999984,236,0
1421,-41.90000000000025,400,0
1422,-10.300000000000006,124,0
1423,-8.600000000000001,27,0
1424,12.699999999999996,106,1
1425,-21.799999999999994,194,0
1426,-8.5,26,0
1427,-10.500000000000002,99,0
1428,-64.60000000000025,400,0
1429,-42.20000000000008,315,0
1430,-9.4,35,0
1431,5.300000000000008,153,1
1432,-9.000000000000004,82,0
1433,-25.19999999999998,228,0
1434,-48.20000000000018,400,0
1435,-30.00000000000001,276,0
1436,-28.000000000000004,227,0
1437,-10.600000000000003,98,0
1438,-22.499999999999986,237,0
1439,-9.4,35,0
1440,-25.499999999999982,240,0
1441,4.700000000000015,186,1
1442,-32.30000000000004,299,0
1443,14.499999999999996,97,1
1444,-18.299999999999986,186,0
1445,-37.400000000000205,400,0
1446,-7.200000000000005,73,0
1447,-8.3,24,0
1448,-42.000000000000156,396,0
1449,15.899999999999995,83,1
1450,-46.4000000000002,400,0
1451,-39.8000000000001,356,0
1452,-10.000000000000002,83,0
1453,-36.500000000000085,249,0
1454,-9.600000000000007,97,0
1455,-10.0,21,0
1456,-11.100000000000001,23,0
1457,-13.900000000000007,142,0
1458,-7.400000000000002,66,0
1459,-9.300000000000004,94,0
1460,-11.000000000000004,111,0
1461,-17.299999999999994,176,0
1462,14.699999999999996,95,1
1463,-10.0,21,0
1464,-21.29999999999999,198,0
1465,13.699999999999996,105,1
1466,-20.499999999999993,170,0
1467,-21.999999999999986,185,0
1468,-45.30000000000011,393,0
1469,-40.10000000000022,400,0
1470,-8.800000000000002,49,0
1471,-11.200000000000008,133,0
1472,-45.800000000000125,353,0
1473,-7.200000000000005,73,0
1474,14.499999999999998,88,1
1475,-32.50000000000002,247,0
1476,-38.000000000000114,293,0
1477,-35.10000000000004,271,0
1478,-10.500000000000004,88,0
1479,-46.80000000000018,399,0
1480,16.299999999999997,88,1
1481,-15.8,170,0
1482,-6.400000000000003,65,0
1483,-13.700000000000005,129,0
1484,-28.40000000000001,278,0
1485,-7.800000000000001,39,0
1486,-42.10000000000018,386,0
1487,-18.50000000000017,382,1
1488,-18.299999999999997,168,0
1489,-41.900000000000105,314,0
1490,-30.100000000000005,277,0
1491,-7.200000000000003,53,0
1492,-9.400000000000002,57,0
1493,-23.199999999999974,217,0
1494,-29.700000000000006,228,0
1495,-38.30000000000014,312,0
1496,-49.90000000000009,340,0
1497,-9.000000000000005,91,0
1498,-10.0,21,0
1499,16.299999999999994,88,1
1500,-13.300000000000004,107,0
1501,-25.799999999999976,205,0
1502,-51.80000000000026,400,0
1503,13.499999999999995,107,1
1504,-33.7,277,0
1505,-40.0000000000001,376,0
1506,-8.600000000000001,27,0
1507,-34.70000000000016,400,0
1508,-38.400000000000034,306,0
1509,-28.90000000000001,265,0
1510,-40.100000000000186,400,0
1511,-11.400000000000006,115,0
1512,-9.600000000000001,37,0
1513,-7.500000000000005,76,0
1514,15.499999999999996,87,1
1515,-16.1,164,0
1516,-10.9,21,0
1517,-14.100000000000005,144,0
1518,-12.600000000000007,118,0
1519,-7.300000000000006,94,0
1520,-41.90000000000011,350,0
1521,16.099999999999994,90,1
1522,-43.700000000000216,400,0
1523,-26.39999999999997,249,0
1524,12.299999999999997,101,1
1525,-8.3,24,0
1526,-29.40000000000002,279,0
1527,-32.300000000000054,326,0
1528,-35.20000000000003,272,0
1529,4.500000000000018,188,1
1530,-21.999999999999986,196,0
1531,-8.5,6,0
1532,-22.79999999999999,184,0
1533,-40.10000000000016,400,0
1534,-29.20000000000002,268,0
1535,-37.800000000000125,327,0
1536,-11.100000000000005,114,0
1537,-28.800000000000015,264,0
1538,-30.50000000000004,270,0
1539,-39.80000000000009,338,0
1540,7.900000000000005,127,1
1541,-44.80000000000019,400,0
1542,-50.40000000000016,372,0
1543,-8.3,4,0
1544,-8.5,6,0
1545,-35.600000000000065,332,0
1546,16.099999999999994,90,1
1547,-7.600000000000001,37,0
1548,-15.600000000000005,177,0
1549,-24.499999999999964,221,0
1550,-46.90000000000021,400,0
1551,15.699999999999998,85,1
1552,-39.20000000000017,400,0
1553,-9.200000000000001,13,0
1554,-38.6000000000001,315,0
1555,-12.800000000000008,149,0
1556,-17.199999999999996,137,0
1557,-8.800000000000002,80,0
1558,-6.900000000000005,70,0
1559,-19.899999999999988,184,0
1560,-13.100000000000003,114,0
1561,-31.400000000000045,272,0
1562,-10.200000000000001,14,0
1563,-38.700000000000145,354,0
1564,-34.20000000000006,345,0
1565,-30.099999999999994,268,0
1566,-8.8,40,0
1567,-32.00000000000005,278,0
1568,-38.80000000000008,274,0
1569,-29.39999999999999,279,0
1570,-23.59999999999998,219,0
1571,-45.500000000000135,323,0
1572,-42.80000000000023,400,0
1573,-40.1000000000002,400,0
1574,-8.5,26,0
1575,-22.200000000000003,180,0
1576,-34.10000000000009,299,0
1577,15.099999999999998,91,1
1578,-38.90000000000012,383,0
1579,-10.4,36,0
1580,-10.1,22,0
1581,-41.80000000000009,358,0
1582,-14.90000000000001,152,0
1583,-8.8,29,0
1584,-36.500000000000156,400,0
1585,-10.0,21,0
1586,-35.40000000000004,294,0
1587,-33.30000000000004,291,0
1588,2.5000000000000107,201,1
1589,-42.800000000000246,400,0
1590,-42.80000000000021,400,0
1591,-8.600000000000001,38,0
1592,-38.30000000000022,400,0
1593,-36.80000000000008,353,0
1594,-16.5,168,0
1595,-37.400000000000205,400,0
1596,-30.199999999999992,269,0
1597,-20.799999999999986,211,0
1598,-42.800000000000175,395,0
1599,-39.200000000000124,400,0
1600,-44.600000000000236,400,0
1601,-44.60000000000025,400,0
1602,-16.000000000000004,181,0
1603,-39.200000000000145,400,0
1604,-8.0,41,0
1605,-10.3,24,0
1606,-9.600000000000001,37,0
1607,-42.000000000000135,396,0
1608,-38.300000000000175,400,0
1609,-8.600000000000001,38,0
1610,-32.20000000000006,280,0
1611,-25.999999999999968,245,0
1612,-38.300000000000196,400,0
1613,-8.5,6,0
1614,-50.90000000000021,400,0
1615,-11.0,22,0
1616,-43.70000000000015,400,0
1617,-37.900000000000105,337,0
1618,-38.300000000000196,400,0
1619,-41.00000000000018,400,0
1620,-43.70000000000018,400,0
1621,-40.100000000000186,400,0
1622,-41.60000000000012,383,0
1623,-36.50000000000018,400,0
1624,-12.800000000000004,131,0
1625,-12.000000000000005,132,0
1626,-50.00000000000024,400,0
1627,-12.700000000000005,112,0
1628,-55.40000000000021,400,0
1629,-41.90000000000023,400,0
1630,-47.300000000000225,400,0
1631,-44.4000000000001,312,0
1632,-18.99999999999999,193,0
1633,-19.700000000000003,164,0
1634,-39.20000000000015,400,0
1635,-37.40000000000017,400,0
1636,-53.300000000000175,329,0
1637,-50.90000000000011,368,0
1638,-18.499999999999993,179,0
1639,-42.80000000000019,400,0
1640,-35.600000000000065,305,0
1641,-44.00000000000017,398,0
1642,-8.0,41,0
1643,-9.000000000000007,111,0
1644,-26.399999999999988,240,0
1645,-10.3,24,0
1646,-40.100000000000186,400,0
1647,-22.89999999999999,214,0
1648,-44.600000000000186,400,0
1649,-24.99999999999998,235,0
1650,-37.40000000000019,400,0
1651,-17.999999999999993,165,0
1652,-38.300000000000175,400,0
1653,-38.30000000000019,400,0
1654,-14.100000000000007,153,0
1655,-15.600000000000005,168,0
1656,-6.900000000000004,90,0
1657,-15.200000000000001,146,0
1658,-46.40000000000021,400,0
1659,-34.70000000000016,400,0
1660,-36.500000000000156,400,0
1661,-10.3,24,0
1662,-18.79999999999999,191,0
1663,-9.0,11,0
1664,-47.300000000000175,400,0
1665,-31.200000000000017,288,0
1666,-8.8,29,0
1667,-48.20000000000019,400,0
1668,-38.30000000000019,400,0
1669,-38.300000000000175,400,0
1670,-33.40000000000008,283,0
1671,-43.70000000000018,400,0
1672,-41.9000000000002,400,0
1673,-38.30000000000017,400,0
1674,-6.5000000000000036,66,0
1675,-10.0,21,0
1676,-8.5,6,0
1677,-47.300000000000225,400,0
1678,-39.30000000000011,351,0
1679,-46.100000000000136,383,0
1680,-41.900000000000155,400,0
1681,-11.500000000000005,127,0
1682,-21.399999999999984,208,0
1683,-39.20000000000018,400,0
1684,-11.500000000000005,127,0
1685,-34.600000000000065,313,0
1686,-19.499999999999986,198,0
1687,-37.40000000000016,400,0
1688,-33.400000000000034,265,0
1689,-28.50000000000002,225,0
1690,-18.499999999999993,188,0
1691,-8.500000000000002,77,0
1692,-36.500000000000185,400,0
1693,-7.100000000000003,72,0
1694,-10.100000000000007,113,0
1695,-23.299999999999976,236,0
1696,-18.599999999999994,180,0
1697,-37.40000000000017,400,0
1698,-10.0,21,0
1699,-40.1000000000002,400,0
1700,-33.50000000000003,311,0
1701,-9.0,11,0
1702,-41.9000000000002,400,0
1703,-40.10000000000017,400,0
1704,-6.800000000000006,89,0
